12 16 28 #UTIL: 20250764
12 16 43 #UTIL: 20377837
17 28 43 #UTIL: 20460670
1 16 17 28 #UTIL: 20091846
1 16 28 43 #UTIL: 20268756
8 16 17 43 #UTIL: 20006562
12 15 16 43 #UTIL: 20127128
12 16 17 18 #UTIL: 20057297
12 16 17 21 #UTIL: 22736562
12 16 17 28 #UTIL: 24590862
12 16 17 31 #UTIL: 20589957
12 16 17 43 #UTIL: 25077018
12 16 18 28 #UTIL: 21646250
12 16 18 43 #UTIL: 21904514
12 16 21 28 #UTIL: 22735781
12 16 21 43 #UTIL: 23614746
12 16 25 28 #UTIL: 20509421
12 16 25 43 #UTIL: 20586514
12 16 28 31 #UTIL: 22090110
12 16 28 43 #UTIL: 24926680
12 16 31 43 #UTIL: 22127361
12 17 28 43 #UTIL: 21707426
12 21 28 43 #UTIL: 20007986
15 16 17 21 #UTIL: 20932542
15 16 17 28 #UTIL: 22152254
15 16 17 43 #UTIL: 22657425
15 16 18 43 #UTIL: 20097113
15 16 21 28 #UTIL: 20393158
15 16 21 43 #UTIL: 21232830
15 16 28 31 #UTIL: 20188446
15 16 28 43 #UTIL: 22091294
15 16 31 43 #UTIL: 20305010
17 18 28 43 #UTIL: 21668130
17 21 28 43 #UTIL: 22265204
17 21 31 43 #UTIL: 20069801
17 25 28 43 #UTIL: 20429463
17 28 31 43 #UTIL: 21876273
21 28 31 43 #UTIL: 20212689
1 16 17 18 21 27 28 31 #UTIL: 21574662
1 16 17 18 21 27 28 43 #UTIL: 22126067
1 16 17 18 21 27 31 43 #UTIL: 22041458
1 16 17 18 21 28 29 31 #UTIL: 21070287
1 16 17 18 21 28 29 43 #UTIL: 21523414
1 16 17 18 21 28 31 41 #UTIL: 20223592
1 16 17 18 21 28 31 43 #UTIL: 24853148
1 16 17 18 21 28 31 59 #UTIL: 20354738
1 16 17 18 21 28 41 43 #UTIL: 20707419
1 16 17 18 21 28 43 59 #UTIL: 21273639
1 16 17 18 21 29 31 43 #UTIL: 21546886
1 16 17 18 21 31 41 43 #UTIL: 20611204
1 16 17 18 21 31 43 59 #UTIL: 21220236
1 16 17 18 24 25 28 43 #UTIL: 20407400
1 16 17 18 24 28 31 43 #UTIL: 22786027
1 16 17 18 25 28 31 43 #UTIL: 22957799
1 16 17 18 27 28 31 43 #UTIL: 21065992
1 16 17 18 28 29 31 43 #UTIL: 22252828
1 16 17 18 28 31 41 43 #UTIL: 21690443
1 16 17 18 28 31 43 59 #UTIL: 22055684
1 16 17 21 24 28 31 43 #UTIL: 21687102
1 16 17 21 25 28 31 43 #UTIL: 21360341
1 16 17 21 27 28 31 43 #UTIL: 22313153
1 16 17 21 28 29 31 43 #UTIL: 21730640
1 16 17 21 28 31 41 43 #UTIL: 21018610
1 16 17 21 28 31 43 59 #UTIL: 21570858
1 16 17 24 25 28 31 43 #UTIL: 20489278
1 16 18 21 24 28 31 43 #UTIL: 20331784
1 16 18 21 25 28 31 43 #UTIL: 20100413
1 16 18 21 27 28 31 43 #UTIL: 20883876
1 16 18 21 28 29 31 43 #UTIL: 20331171
1 16 18 21 28 31 43 59 #UTIL: 20225441
8 12 15 16 17 18 21 24 #UTIL: 20452411
8 12 15 16 17 18 21 43 #UTIL: 20891875
8 12 15 16 17 18 24 28 #UTIL: 21282608
8 12 15 16 17 18 24 31 #UTIL: 20261549
8 12 15 16 17 18 24 43 #UTIL: 21913371
8 12 15 16 17 18 28 31 #UTIL: 20781620
8 12 15 16 17 18 28 43 #UTIL: 21544853
8 12 15 16 17 18 31 43 #UTIL: 21091470
8 12 15 16 17 21 24 28 #UTIL: 20483241
8 12 15 16 17 21 24 31 #UTIL: 20423305
8 12 15 16 17 21 24 43 #UTIL: 21503754
8 12 15 16 17 21 28 31 #UTIL: 20072410
8 12 15 16 17 21 28 43 #UTIL: 20354036
8 12 15 16 17 21 31 43 #UTIL: 20766333
8 12 15 16 17 24 28 31 #UTIL: 21446141
8 12 15 16 17 24 28 43 #UTIL: 22122573
8 12 15 16 17 24 31 43 #UTIL: 21776506
8 12 15 16 17 28 31 43 #UTIL: 21613413
8 12 15 16 18 24 28 43 #UTIL: 20647820
8 12 15 16 18 24 31 43 #UTIL: 20066623
8 12 15 16 18 28 31 43 #UTIL: 20176093
8 12 15 16 24 28 31 43 #UTIL: 20745059
8 12 16 17 18 21 24 25 #UTIL: 20182376
8 12 16 17 18 21 24 27 #UTIL: 20861252
8 12 16 17 18 21 24 28 #UTIL: 23656757
8 12 16 17 18 21 24 29 #UTIL: 20858981
8 12 16 17 18 21 24 31 #UTIL: 23131357
8 12 16 17 18 21 24 43 #UTIL: 24898857
8 12 16 17 18 21 25 28 #UTIL: 20064513
8 12 16 17 18 21 25 43 #UTIL: 20820310
8 12 16 17 18 21 27 28 #UTIL: 20491310
8 12 16 17 18 21 27 43 #UTIL: 21713231
8 12 16 17 18 21 28 29 #UTIL: 20387231
8 12 16 17 18 21 28 31 #UTIL: 23022535
8 12 16 17 18 21 28 43 #UTIL: 23729243
8 12 16 17 18 21 29 43 #UTIL: 21632008
8 12 16 17 18 21 31 43 #UTIL: 23869939
8 12 16 17 18 24 25 28 #UTIL: 22117898
8 12 16 17 18 24 25 31 #UTIL: 20375949
8 12 16 17 18 24 25 43 #UTIL: 22524606
8 12 16 17 18 24 27 43 #UTIL: 20651316
8 12 16 17 18 24 28 29 #UTIL: 21420719
8 12 16 17 18 24 28 31 #UTIL: 24474550
8 12 16 17 18 24 28 43 #UTIL: 25702599
8 12 16 17 18 24 29 31 #UTIL: 20097627
8 12 16 17 18 24 29 43 #UTIL: 22307214
8 12 16 17 18 24 31 43 #UTIL: 24891075
8 12 16 17 18 24 41 43 #UTIL: 20099485
8 12 16 17 18 24 43 59 #UTIL: 20517932
8 12 16 17 18 25 28 31 #UTIL: 21379283
8 12 16 17 18 25 28 43 #UTIL: 22620910
8 12 16 17 18 25 31 43 #UTIL: 21439058
8 12 16 17 18 27 28 43 #UTIL: 20145645
8 12 16 17 18 28 29 31 #UTIL: 20774914
8 12 16 17 18 28 29 43 #UTIL: 21913934
8 12 16 17 18 28 31 43 #UTIL: 24943121
8 12 16 17 18 28 41 43 #UTIL: 20364354
8 12 16 17 18 28 43 59 #UTIL: 20851165
8 12 16 17 18 29 31 43 #UTIL: 21288451
8 12 16 17 18 31 43 59 #UTIL: 20285780
8 12 16 17 21 24 25 28 #UTIL: 20620575
8 12 16 17 21 24 25 43 #UTIL: 21394715
8 12 16 17 21 24 27 28 #UTIL: 21138096
8 12 16 17 21 24 27 31 #UTIL: 20748111
8 12 16 17 21 24 27 43 #UTIL: 22401385
8 12 16 17 21 24 28 29 #UTIL: 21033555
8 12 16 17 21 24 28 31 #UTIL: 23717994
8 12 16 17 21 24 28 43 #UTIL: 24334069
8 12 16 17 21 24 29 31 #UTIL: 20732165
8 12 16 17 21 24 29 43 #UTIL: 22319112
8 12 16 17 21 24 31 43 #UTIL: 24596060
8 12 16 17 21 24 43 59 #UTIL: 20603789
8 12 16 17 21 25 28 31 #UTIL: 20023629
8 12 16 17 21 25 28 43 #UTIL: 20719508
8 12 16 17 21 25 31 43 #UTIL: 20446958
8 12 16 17 21 27 28 31 #UTIL: 20580032
8 12 16 17 21 27 28 43 #UTIL: 21254965
8 12 16 17 21 27 31 43 #UTIL: 21481497
8 12 16 17 21 28 29 31 #UTIL: 20482791
8 12 16 17 21 28 29 43 #UTIL: 21093036
8 12 16 17 21 28 31 43 #UTIL: 23713400
8 12 16 17 21 28 43 59 #UTIL: 20170502
8 12 16 17 21 29 31 43 #UTIL: 21385360
8 12 16 17 21 31 43 59 #UTIL: 20427699
8 12 16 17 24 25 28 31 #UTIL: 22023682
8 12 16 17 24 25 28 43 #UTIL: 23186867
8 12 16 17 24 25 31 43 #UTIL: 22093028
8 12 16 17 24 27 28 43 #UTIL: 20728343
8 12 16 17 24 27 31 43 #UTIL: 20478010
8 12 16 17 24 28 29 31 #UTIL: 21496667
8 12 16 17 24 28 29 43 #UTIL: 22543302
8 12 16 17 24 28 31 41 #UTIL: 20090734
8 12 16 17 24 28 31 43 #UTIL: 25629295
8 12 16 17 24 28 31 59 #UTIL: 20334118
8 12 16 17 24 28 41 43 #UTIL: 20953416
8 12 16 17 24 28 43 59 #UTIL: 21447595
8 12 16 17 24 29 31 43 #UTIL: 22042228
8 12 16 17 24 31 41 43 #UTIL: 20410905
8 12 16 17 24 31 43 59 #UTIL: 20994227
8 12 16 17 25 28 31 43 #UTIL: 22456171
8 12 16 17 27 28 31 43 #UTIL: 20170487
8 12 16 17 28 29 31 43 #UTIL: 21887703
8 12 16 17 28 31 41 43 #UTIL: 20604354
8 12 16 17 28 31 43 59 #UTIL: 21159688
8 12 16 18 21 24 27 43 #UTIL: 20644365
8 12 16 18 21 24 28 31 #UTIL: 21976849
8 12 16 18 21 24 28 43 #UTIL: 22760766
8 12 16 18 21 24 29 43 #UTIL: 20561430
8 12 16 18 21 24 31 43 #UTIL: 22734217
8 12 16 18 21 28 31 43 #UTIL: 22184447
8 12 16 18 24 25 28 31 #UTIL: 20409896
8 12 16 18 24 25 28 43 #UTIL: 21692421
8 12 16 18 24 25 31 43 #UTIL: 20423686
8 12 16 18 24 28 29 43 #UTIL: 20941087
8 12 16 18 24 28 31 43 #UTIL: 23874540
8 12 16 18 24 29 31 43 #UTIL: 20170999
8 12 16 18 25 28 31 43 #UTIL: 21012137
8 12 16 18 28 29 31 43 #UTIL: 20336050
8 12 16 21 24 27 28 43 #UTIL: 20396097
8 12 16 21 24 27 31 43 #UTIL: 20465716
8 12 16 21 24 28 29 43 #UTIL: 20233896
8 12 16 21 24 28 31 43 #UTIL: 22777056
8 12 16 21 24 29 31 43 #UTIL: 20368606
8 12 16 24 25 28 31 43 #UTIL: 21567845
8 12 16 24 28 29 31 43 #UTIL: 20952683
8 12 16 24 28 31 43 59 #UTIL: 20303782
8 12 17 18 21 24 28 43 #UTIL: 21000796
8 12 17 18 21 24 31 43 #UTIL: 20340772
8 12 17 18 21 28 31 43 #UTIL: 20370071
8 12 17 18 24 28 31 43 #UTIL: 21717803
8 12 17 21 24 28 31 43 #UTIL: 20985384
8 15 16 17 18 21 24 28 #UTIL: 20434913
8 15 16 17 18 21 24 31 #UTIL: 20389240
8 15 16 17 18 21 24 43 #UTIL: 21467848
8 15 16 17 18 21 28 31 #UTIL: 20029225
8 15 16 17 18 21 28 43 #UTIL: 20307921
8 15 16 17 18 21 31 43 #UTIL: 20732775
8 15 16 17 18 24 28 31 #UTIL: 21403448
8 15 16 17 18 24 28 43 #UTIL: 22076169
8 15 16 17 18 24 31 43 #UTIL: 21743159
8 15 16 17 18 28 31 43 #UTIL: 21571851
8 15 16 17 21 24 28 31 #UTIL: 20598560
8 15 16 17 21 24 28 43 #UTIL: 20805657
8 15 16 17 21 24 31 43 #UTIL: 21324620
8 15 16 17 21 28 31 43 #UTIL: 20399514
8 15 16 17 24 28 31 43 #UTIL: 22137354
8 15 16 18 24 28 31 43 #UTIL: 20705666
8 16 17 18 21 24 25 28 #UTIL: 20576042
8 16 17 18 21 24 25 43 #UTIL: 21361840
8 16 17 18 21 24 27 28 #UTIL: 21097535
8 16 17 18 21 24 27 31 #UTIL: 20721709
8 16 17 18 21 24 27 43 #UTIL: 22370987
8 16 17 18 21 24 28 29 #UTIL: 20985383
8 16 17 18 21 24 28 31 #UTIL: 23674032
8 16 17 18 21 24 28 43 #UTIL: 24285308
8 16 17 18 21 24 29 31 #UTIL: 20699799
8 16 17 18 21 24 29 43 #UTIL: 22282667
8 16 17 18 21 24 31 43 #UTIL: 24562130
8 16 17 18 21 24 43 59 #UTIL: 20571100
8 16 17 18 21 25 28 43 #UTIL: 20676627
8 16 17 18 21 25 31 43 #UTIL: 20416470
8 16 17 18 21 27 28 31 #UTIL: 20546030
8 16 17 18 21 27 28 43 #UTIL: 21215577
8 16 17 18 21 27 31 43 #UTIL: 21454495
8 16 17 18 21 28 29 31 #UTIL: 20441544
8 16 17 18 21 28 29 43 #UTIL: 21046298
8 16 17 18 21 28 31 43 #UTIL: 23671169
8 16 17 18 21 28 43 59 #UTIL: 20130456
8 16 17 18 21 29 31 43 #UTIL: 21352563
8 16 17 18 21 31 43 59 #UTIL: 20396673
8 16 17 18 24 25 28 31 #UTIL: 21984490
8 16 17 18 24 25 28 43 #UTIL: 23143330
8 16 17 18 24 25 31 43 #UTIL: 22062191
8 16 17 18 24 27 28 43 #UTIL: 20691317
8 16 17 18 24 27 31 43 #UTIL: 20452949
8 16 17 18 24 28 29 31 #UTIL: 21456162
8 16 17 18 24 28 29 43 #UTIL: 22496851
8 16 17 18 24 28 31 41 #UTIL: 20053084
8 16 17 18 24 28 31 43 #UTIL: 25586700
8 16 17 18 24 28 31 59 #UTIL: 20297681
8 16 17 18 24 28 41 43 #UTIL: 20912247
8 16 17 18 24 28 43 59 #UTIL: 21407966
8 16 17 18 24 29 31 43 #UTIL: 22009665
8 16 17 18 24 31 41 43 #UTIL: 20378808
8 16 17 18 24 31 43 59 #UTIL: 20963604
8 16 17 18 25 28 31 43 #UTIL: 22417962
8 16 17 18 27 28 31 43 #UTIL: 20138802
8 16 17 18 28 29 31 43 #UTIL: 21847410
8 16 17 18 28 31 41 43 #UTIL: 20565749
8 16 17 18 28 31 43 59 #UTIL: 21121970
8 16 17 21 24 25 28 31 #UTIL: 20524690
8 16 17 21 24 25 28 43 #UTIL: 21153805
8 16 17 21 24 25 31 43 #UTIL: 20969241
8 16 17 21 24 27 28 31 #UTIL: 21171177
8 16 17 21 24 27 28 43 #UTIL: 21765128
8 16 17 21 24 27 31 43 #UTIL: 22112949
8 16 17 21 24 28 29 31 #UTIL: 21066580
8 16 17 21 24 28 29 43 #UTIL: 21593769
8 16 17 21 24 28 31 43 #UTIL: 24258940
8 16 17 21 24 28 43 59 #UTIL: 20645367
8 16 17 21 24 29 31 43 #UTIL: 22010011
8 16 17 21 24 31 41 43 #UTIL: 20220324
8 16 17 21 24 31 43 59 #UTIL: 21013936
8 16 17 21 25 28 31 43 #UTIL: 20583599
8 16 17 21 27 28 31 43 #UTIL: 21216441
8 16 17 21 28 29 31 43 #UTIL: 21052905
8 16 17 21 28 31 43 59 #UTIL: 20432470
8 16 17 24 25 28 29 43 #UTIL: 20119539
8 16 17 24 25 28 31 43 #UTIL: 22969482
8 16 17 24 27 28 31 43 #UTIL: 20704709
8 16 17 24 28 29 31 43 #UTIL: 22458252
8 16 17 24 28 31 41 43 #UTIL: 21144866
8 16 17 24 28 31 43 59 #UTIL: 21707110
8 16 18 21 24 27 28 43 #UTIL: 20358941
8 16 18 21 24 27 31 43 #UTIL: 20440478
8 16 18 21 24 28 29 43 #UTIL: 20189803
8 16 18 21 24 28 31 43 #UTIL: 22736886
8 16 18 21 24 29 31 43 #UTIL: 20337966
8 16 18 24 25 28 31 43 #UTIL: 21531499
8 16 18 24 28 29 31 43 #UTIL: 20914505
8 16 18 24 28 31 43 59 #UTIL: 20267695
8 16 21 24 27 28 31 43 #UTIL: 20387278
8 16 21 24 28 29 31 43 #UTIL: 20223832
8 17 18 21 24 28 31 43 #UTIL: 20949373
12 14 15 16 17 18 21 25 #UTIL: 22886156
12 14 15 16 17 18 21 27 #UTIL: 20386724
12 14 15 16 17 18 21 28 #UTIL: 22735822
12 14 15 16 17 18 21 31 #UTIL: 22322900
12 14 15 16 17 18 21 43 #UTIL: 23773598
12 14 15 16 17 18 24 43 #UTIL: 20500234
12 14 15 16 17 18 25 28 #UTIL: 24008439
12 14 15 16 17 18 25 31 #UTIL: 22680913
12 14 15 16 17 18 25 43 #UTIL: 24572445
12 14 15 16 17 18 27 43 #UTIL: 20186327
12 14 15 16 17 18 28 29 #UTIL: 20223717
12 14 15 16 17 18 28 31 #UTIL: 23388837
12 14 15 16 17 18 28 43 #UTIL: 24425587
12 14 15 16 17 18 29 43 #UTIL: 21008391
12 14 15 16 17 18 31 43 #UTIL: 23666124
12 14 15 16 17 21 24 43 #UTIL: 20003816
12 14 15 16 17 21 25 27 #UTIL: 20470415
12 14 15 16 17 21 25 28 #UTIL: 22739476
12 14 15 16 17 21 25 31 #UTIL: 22408562
12 14 15 16 17 21 25 43 #UTIL: 23675215
12 14 15 16 17 21 27 28 #UTIL: 20456407
12 14 15 16 17 21 27 31 #UTIL: 20135459
12 14 15 16 17 21 27 43 #UTIL: 21508636
12 14 15 16 17 21 28 31 #UTIL: 22668285
12 14 15 16 17 21 28 43 #UTIL: 23128307
12 14 15 16 17 21 29 43 #UTIL: 20978866
12 14 15 16 17 21 31 43 #UTIL: 23332590
12 14 15 16 17 24 25 28 #UTIL: 20342880
12 14 15 16 17 24 25 43 #UTIL: 20897021
12 14 15 16 17 24 28 43 #UTIL: 20702826
12 14 15 16 17 24 31 43 #UTIL: 20176859
12 14 15 16 17 25 27 43 #UTIL: 20269570
12 14 15 16 17 25 28 29 #UTIL: 20501668
12 14 15 16 17 25 28 31 #UTIL: 23764273
12 14 15 16 17 25 28 43 #UTIL: 24674211
12 14 15 16 17 25 29 43 #UTIL: 21217578
12 14 15 16 17 25 31 43 #UTIL: 23935090
12 14 15 16 17 27 28 43 #UTIL: 20170497
12 14 15 16 17 28 29 31 #UTIL: 20164255
12 14 15 16 17 28 29 43 #UTIL: 21039231
12 14 15 16 17 28 31 43 #UTIL: 24188483
12 14 15 16 17 28 43 59 #UTIL: 20605821
12 14 15 16 17 29 31 43 #UTIL: 20605198
12 14 15 16 18 21 25 28 #UTIL: 21310698
12 14 15 16 18 21 25 31 #UTIL: 20746116
12 14 15 16 18 21 25 43 #UTIL: 22142881
12 14 15 16 18 21 28 31 #UTIL: 21150139
12 14 15 16 18 21 28 43 #UTIL: 21758334
12 14 15 16 18 21 31 43 #UTIL: 21716712
12 14 15 16 18 25 28 31 #UTIL: 22173276
12 14 15 16 18 25 28 43 #UTIL: 23213835
12 14 15 16 18 25 31 43 #UTIL: 22279192
12 14 15 16 18 28 31 43 #UTIL: 22667892
12 14 15 16 21 25 28 31 #UTIL: 21192701
12 14 15 16 21 25 28 43 #UTIL: 21687220
12 14 15 16 21 25 31 43 #UTIL: 21651696
12 14 15 16 21 28 31 43 #UTIL: 21646978
12 14 15 16 25 28 31 43 #UTIL: 22930957
12 14 15 17 18 25 28 43 #UTIL: 21102115
12 14 15 17 18 28 31 43 #UTIL: 20472179
12 14 15 17 25 28 31 43 #UTIL: 20907244
12 14 16 17 18 21 25 28 #UTIL: 21887069
12 14 16 17 18 21 25 31 #UTIL: 21327419
12 14 16 17 18 21 25 43 #UTIL: 22753717
12 14 16 17 18 21 27 28 #UTIL: 20006446
12 14 16 17 18 21 27 43 #UTIL: 21081253
12 14 16 17 18 21 28 31 #UTIL: 22219148
12 14 16 17 18 21 28 43 #UTIL: 22852111
12 14 16 17 18 21 29 43 #UTIL: 20599425
12 14 16 17 18 21 31 43 #UTIL: 22918038
12 14 16 17 18 24 25 43 #UTIL: 20023566
12 14 16 17 18 24 28 43 #UTIL: 20362879
12 14 16 17 18 25 28 31 #UTIL: 22818588
12 14 16 17 18 25 28 43 #UTIL: 23886275
12 14 16 17 18 25 29 43 #UTIL: 20298362
12 14 16 17 18 25 31 43 #UTIL: 22948456
12 14 16 17 18 28 29 43 #UTIL: 20705870
12 14 16 17 18 28 31 43 #UTIL: 23796699
12 14 16 17 18 28 43 59 #UTIL: 20204177
12 14 16 17 18 29 31 43 #UTIL: 20107451
12 14 16 17 21 25 27 43 #UTIL: 20439050
12 14 16 17 21 25 28 31 #UTIL: 21774794
12 14 16 17 21 25 28 43 #UTIL: 22281144
12 14 16 17 21 25 31 43 #UTIL: 22270198
12 14 16 17 21 27 28 31 #UTIL: 20008123
12 14 16 17 21 27 28 43 #UTIL: 20621003
12 14 16 17 21 27 31 43 #UTIL: 20757788
12 14 16 17 21 28 29 43 #UTIL: 20034937
12 14 16 17 21 28 31 43 #UTIL: 22729434
12 14 16 17 21 29 31 43 #UTIL: 20263605
12 14 16 17 24 25 28 43 #UTIL: 20331342
12 14 16 17 24 28 31 43 #UTIL: 20315846
12 14 16 17 25 28 29 43 #UTIL: 20462232
12 14 16 17 25 28 31 43 #UTIL: 23606534
12 14 16 17 25 28 43 59 #UTIL: 20151414
12 14 16 17 28 29 31 43 #UTIL: 20581831
12 14 16 17 28 31 43 59 #UTIL: 20305735
12 14 16 18 21 25 28 31 #UTIL: 20363909
12 14 16 18 21 25 28 43 #UTIL: 20999448
12 14 16 18 21 25 31 43 #UTIL: 20780770
12 14 16 18 21 28 31 43 #UTIL: 21342509
12 14 16 18 25 28 31 43 #UTIL: 22167865
12 14 16 21 25 28 31 43 #UTIL: 20853291
12 14 17 18 25 28 31 43 #UTIL: 20083392
12 15 16 17 18 21 24 28 #UTIL: 21961403
12 15 16 17 18 21 24 31 #UTIL: 21818234
12 15 16 17 18 21 24 43 #UTIL: 23268265
12 15 16 17 18 21 25 27 #UTIL: 20074674
12 15 16 17 18 21 25 28 #UTIL: 22648413
12 15 16 17 18 21 25 31 #UTIL: 22076865
12 15 16 17 18 21 25 43 #UTIL: 23587302
12 15 16 17 18 21 27 28 #UTIL: 24027054
12 15 16 17 18 21 27 29 #UTIL: 20897834
12 15 16 17 18 21 27 31 #UTIL: 23797232
12 15 16 17 18 21 27 43 #UTIL: 25492917
12 15 16 17 18 21 28 29 #UTIL: 23149709
12 15 16 17 18 21 28 31 #UTIL: 26533183
12 15 16 17 18 21 28 38 #UTIL: 20477814
12 15 16 17 18 21 28 41 #UTIL: 21476589
12 15 16 17 18 21 28 43 #UTIL: 27013080
12 15 16 17 18 21 28 59 #UTIL: 21545797
12 15 16 17 18 21 29 31 #UTIL: 23055575
12 15 16 17 18 21 29 43 #UTIL: 24648492
12 15 16 17 18 21 31 38 #UTIL: 21102699
12 15 16 17 18 21 31 41 #UTIL: 21240326
12 15 16 17 18 21 31 43 #UTIL: 27620120
12 15 16 17 18 21 31 59 #UTIL: 21325584
12 15 16 17 18 21 38 43 #UTIL: 21874626
12 15 16 17 18 21 41 43 #UTIL: 22399196
12 15 16 17 18 21 43 59 #UTIL: 22842701
12 15 16 17 18 22 28 43 #UTIL: 20320009
12 15 16 17 18 24 25 28 #UTIL: 20220218
12 15 16 17 18 24 25 43 #UTIL: 20736947
12 15 16 17 18 24 28 31 #UTIL: 22675931
12 15 16 17 18 24 28 43 #UTIL: 23615262
12 15 16 17 18 24 29 43 #UTIL: 20494268
12 15 16 17 18 24 31 43 #UTIL: 23219201
12 15 16 17 18 25 28 29 #UTIL: 20348907
12 15 16 17 18 25 28 31 #UTIL: 23734572
12 15 16 17 18 25 28 43 #UTIL: 24873149
12 15 16 17 18 25 29 43 #UTIL: 21007591
12 15 16 17 18 25 31 43 #UTIL: 23912532
12 15 16 17 18 27 28 31 #UTIL: 22487639
12 15 16 17 18 27 28 43 #UTIL: 23368877
12 15 16 17 18 27 29 43 #UTIL: 20487353
12 15 16 17 18 27 31 43 #UTIL: 23287227
12 15 16 17 18 28 29 31 #UTIL: 23253865
12 15 16 17 18 28 29 43 #UTIL: 24235546
12 15 16 17 18 28 31 38 #UTIL: 21073803
12 15 16 17 18 28 31 41 #UTIL: 22005450
12 15 16 17 18 28 31 43 #UTIL: 27948211
12 15 16 17 18 28 31 59 #UTIL: 21956790
12 15 16 17 18 28 38 43 #UTIL: 21485060
12 15 16 17 18 28 41 43 #UTIL: 22935748
12 15 16 17 18 28 43 59 #UTIL: 23296817
12 15 16 17 18 29 31 43 #UTIL: 23970147
12 15 16 17 18 31 38 43 #UTIL: 21861613
12 15 16 17 18 31 41 43 #UTIL: 22482545
12 15 16 17 18 31 43 59 #UTIL: 22881533
12 15 16 17 21 24 27 43 #UTIL: 21232111
12 15 16 17 21 24 28 31 #UTIL: 22172535
12 15 16 17 21 24 28 43 #UTIL: 22570070
12 15 16 17 21 24 29 43 #UTIL: 20715344
12 15 16 17 21 24 31 43 #UTIL: 23150551
12 15 16 17 21 25 27 28 #UTIL: 20366165
12 15 16 17 21 25 27 43 #UTIL: 21313885
12 15 16 17 21 25 28 31 #UTIL: 22649027
12 15 16 17 21 25 28 43 #UTIL: 23184946
12 15 16 17 21 25 29 43 #UTIL: 20665779
12 15 16 17 21 25 31 43 #UTIL: 23223582
12 15 16 17 21 27 28 29 #UTIL: 20948378
12 15 16 17 21 27 28 31 #UTIL: 24195985
12 15 16 17 21 27 28 43 #UTIL: 24678605
12 15 16 17 21 27 29 31 #UTIL: 20949883
12 15 16 17 21 27 29 43 #UTIL: 22454092
12 15 16 17 21 27 31 43 #UTIL: 25338772
12 15 16 17 21 27 38 43 #UTIL: 20148261
12 15 16 17 21 27 41 43 #UTIL: 20684637
12 15 16 17 21 27 43 59 #UTIL: 21083211
12 15 16 17 21 28 29 31 #UTIL: 23327253
12 15 16 17 21 28 29 43 #UTIL: 23735065
12 15 16 17 21 28 31 38 #UTIL: 20544532
12 15 16 17 21 28 31 41 #UTIL: 21863301
12 15 16 17 21 28 31 43 #UTIL: 27034025
12 15 16 17 21 28 31 59 #UTIL: 21914462
12 15 16 17 21 28 38 43 #UTIL: 20585984
12 15 16 17 21 28 41 43 #UTIL: 22214988
12 15 16 17 21 28 43 59 #UTIL: 22760313
12 15 16 17 21 29 31 43 #UTIL: 24482658
12 15 16 17 21 29 41 43 #UTIL: 20071450
12 15 16 17 21 29 43 59 #UTIL: 20401451
12 15 16 17 21 31 38 43 #UTIL: 21699696
12 15 16 17 21 31 41 43 #UTIL: 22763288
12 15 16 17 21 31 43 59 #UTIL: 23297757
12 15 16 17 21 41 43 59 #UTIL: 20082893
12 15 16 17 22 28 31 43 #UTIL: 20417107
12 15 16 17 24 25 28 31 #UTIL: 20286417
12 15 16 17 24 25 28 43 #UTIL: 21187457
12 15 16 17 24 25 31 43 #UTIL: 20480571
12 15 16 17 24 28 29 43 #UTIL: 20554774
12 15 16 17 24 28 31 43 #UTIL: 23710084
12 15 16 17 24 29 31 43 #UTIL: 20420597
12 15 16 17 25 27 28 43 #UTIL: 20148032
12 15 16 17 25 28 29 31 #UTIL: 20351402
12 15 16 17 25 28 29 43 #UTIL: 21314735
12 15 16 17 25 28 31 43 #UTIL: 24702213
12 15 16 17 25 28 41 43 #UTIL: 20231335
12 15 16 17 25 28 43 59 #UTIL: 20867437
12 15 16 17 25 29 31 43 #UTIL: 20673892
12 15 16 17 25 31 43 59 #UTIL: 20112089
12 15 16 17 27 28 29 43 #UTIL: 20284744
12 15 16 17 27 28 31 43 #UTIL: 23415999
12 15 16 17 27 29 31 43 #UTIL: 20438189
12 15 16 17 28 29 31 43 #UTIL: 24257983
12 15 16 17 28 29 41 43 #UTIL: 20095954
12 15 16 17 28 29 43 59 #UTIL: 20421929
12 15 16 17 28 31 38 43 #UTIL: 21445195
12 15 16 17 28 31 41 43 #UTIL: 23160795
12 15 16 17 28 31 43 59 #UTIL: 23524599
12 15 16 17 28 41 43 59 #UTIL: 20365781
12 15 16 17 29 31 43 59 #UTIL: 20289384
12 15 16 17 31 41 43 59 #UTIL: 20112242
12 15 16 18 21 24 28 31 #UTIL: 20537557
12 15 16 18 21 24 28 43 #UTIL: 21105312
12 15 16 18 21 24 31 43 #UTIL: 21394997
12 15 16 18 21 25 28 31 #UTIL: 21083802
12 15 16 18 21 25 28 43 #UTIL: 21761638
12 15 16 18 21 25 31 43 #UTIL: 21579534
12 15 16 18 21 27 28 31 #UTIL: 22358147
12 15 16 18 21 27 28 43 #UTIL: 23035529
12 15 16 18 21 27 29 43 #UTIL: 20621606
12 15 16 18 21 27 31 43 #UTIL: 23353254
12 15 16 18 21 28 29 31 #UTIL: 21546015
12 15 16 18 21 28 29 43 #UTIL: 22146846
12 15 16 18 21 28 31 41 #UTIL: 20192614
12 15 16 18 21 28 31 43 #UTIL: 25287788
